adjacent_land_output_valid_pixel_count,adjacent_land_transfer_absolute_sum_vs_reference,adjacent_land_transfer_comparison_pixel_count,adjacent_land_transfer_mean_vs_reference,adjacent_land_transfer_sum_vs_reference,allocated_radiance_over_water,allocated_radiance_over_water_share,allocated_radiance_total,allocation_proxy,array_shape,boundary_pixel_count,city_id,cutout_role,denominator_epsilon_reference,denominator_epsilon_relative,denominator_floor_pixel_count,denominator_instability_pixel_count,denominator_instability_threshold_relative,edge_padding,exact_conservation_assumed,fine_pixel_area_m2,formula,insufficient_proxy_threshold,interpretation,invalid_proxy_neighborhood_pixel_count,invalid_radiance_neighborhood_pixel_count,kernel_configuration,kernel_mass,kernel_parameter_name,kernel_parameter_value,kernel_resolution_m,kernel_semantics,kernel_shape,kernel_type,method_class,minimum_cell_proxy_support_fraction,minimum_valid_kernel_support_fraction,native_cell_count,negative_preclip_output_pixel_count,negative_radiance_input_pixel_count,negative_radiance_policy,operator_consistency_bias,operator_consistency_mae,operator_consistency_nmae_by_source_mean_absolute,operator_consistency_rmse,operator_consistency_sample_count,operator_consistency_source_mean_absolute,operator_name,output_nodata,overlap_record_count,positive_radiance_authority_insufficient_support_share,positive_radiance_authority_on_insufficient_proxy_support,positive_radiance_authority_total,positive_source_radiance_authority_over_water,positive_source_radiance_authority_over_water_share,positive_source_radiance_authority_total,proxy_mean_after_normalization,proxy_mean_before_normalization,proxy_normalization_divisor,proxy_normalization_support_pixel_count,radiance_quality,sigma_m,support_definition,support_fraction_tolerance,support_radius_m,truncate_sigma,valid_output_fraction,valid_output_pixel_count,water_output_valid_pixel_count,water_variant
0,,0,,,0.0,0.0,311187.0114221573,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.734955470466614,6.1980220411300655,0.1741883498882686,7.738384901378265,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.029701190259677,0.2116146472478383,0.2055107305317084,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,persistent_only_soft
0,,0,,,0.0,0.0,311251.03189992905,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.7346549807548524,6.197958247280121,0.1741865570347774,7.738168520942,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.029412754242281,0.2114386388910066,0.20539733835104776,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,spectral_only_soft
0,,0,,,0.0,0.0,311270.9045176506,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.7325262698173525,6.196874625682831,0.17415610308403592,7.736149578548393,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.0291936526446532,0.21137221105938372,0.20537652313260124,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_soft
0,,0,,,0.0,0.0,311251.03189992905,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.7346549807548524,6.197958247280121,0.1741865570347774,7.738168520942,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.029412754242281,0.2114386388910066,0.20539733835104776,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_hard_persistent_sensitivity_only
0,,0,,,0.0,0.0,311167.13874673843,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.7370948962211608,6.199109617519379,0.17421891498393535,7.740413447868395,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.02991986674804,0.2116812898757152,0.20553180738301774,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,soft_with_mapped_infrastructure_override
0,,,,,0.0,0.0,304199.85528564453,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,3.817608878395052,6.347374109564499,0.17794587847023577,8.344904979015071,9604,35.67025077586271,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.0291936526446532,0.21137221105938372,0.20537652313260124,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,300636.77692985535,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.0291936526446532,0.21137221105938372,0.20537652313260124,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,305298.59163856506,built_form_primary,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,1.0291936526446532,0.21137221105938372,0.20537652313260124,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,340845.08704328537,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.510632691383362,6.222230705070496,0.17486870681452668,7.708896819340379,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9320766150886111,0.3228801385270323,0.346409440773622,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,no_water_prior
0,,0,,,0.0,0.0,329406.6819419861,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,3.059278134059906,5.951502664470673,0.16726020359404292,7.5492825999641715,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9131422471036612,0.3154415730525232,0.34544625142987945,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,persistent_only_soft
0,,0,,,0.0,0.0,333241.5057067871,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.89212477016449,5.907932214164734,0.16603570571515244,7.480771738736869,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9115415259137714,0.31519754217631735,0.3457851696451892,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,spectral_only_soft
0,,0,,,0.0,0.0,326161.70195150375,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,3.318940862464905,5.913182098960877,0.16618324774770335,7.510521649134557,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9009816597545461,0.31086036731102307,0.34502408166477433,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_soft
0,,0,,,0.0,0.0,333241.5057067871,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,2.89212477016449,5.907932214164734,0.16603570571515244,7.480771738736869,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9115415259137714,0.31519754217631735,0.3457851696451892,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,combined_hard_persistent_sensitivity_only
0,,0,,,0.0,0.0,326115.89535188675,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,circular_mean_reference,0.9999999999999998,radius_m,500.0,10.0,literal_fork_form_reference_not_measured_viirs_psf,"[101, 101]",circular_mean,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,3.321212878990173,5.9147485750198365,0.16622727177311644,7.512986083782903,10000,35.5822995344162,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9012079709232478,0.3109925694114212,0.34508412567510693,372100,strict,,fine_pixel_centers_within_radius,1e-06,,,1.0,10000,0,soft_with_mapped_infrastructure_override
0,,,,,0.0,0.0,318891.1115460396,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_750m,1.0,fwhm_m,750.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[257, 257]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,3.9320591492039223,6.407539839746554,0.17963259860461642,8.333608779786418,9604,35.67025077586271,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9009816597545461,0.31086036731102307,0.34502408166477433,372100,strict,318.49567510800716,,1e-06,1280.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,310512.733628273,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1000m,1.0,fwhm_m,1000.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[341, 341]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9009816597545461,0.31086036731102307,0.34502408166477433,372100,strict,424.66090014400953,,1e-06,1700.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,305692.4878411293,s2_only_ablation,"[100, 100]",0,india_delhi,water_adjacent_infrastructure,normalized_proxy_mean,1e-06,0,0,0.05,constant_invalid,False,,"L_tilde = h * (k tensor l) / max(k tensor h, epsilon)",0.05,diagnostic only; lower allocated-water radiance does not select a winner,0,0,gaussian_fwhm_1500m,1.0,fwhm_m,1500.0,10.0,named_allocation_sensitivity_not_recovered_viirs_psf,"[511, 511]",gaussian,stationary_kernel_allocation,,1.0,,0,0,retain_in_numerator_then_clip_negative_output_after_recording,,,,,0,,fork_form_locally_normalized_radiance_allocation,nan,,0.0,0.0,355823.0,0.0,0.0,355822.995344162,0.9009816597545461,0.31086036731102307,0.34502408166477433,372100,strict,636.9913502160143,,1e-06,2550.0,4.0,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,329609.20615911484,built_form_primary,"[100, 100]",,india_delhi,water_adjacent_infrastructure,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,12,,,,0.17005129142974815,0.22126835072413087,0.0067617338797229965,0.2625168248586418,12,32.72361123049632,native_vnp_footprint_area_overlap_sensitivity,,23676,,,,0.0,0.0,355822.995344162,1.0291936526446532,0.21137221105938372,0.20537652313260124,372100,strict,,,1e-06,,,1.0,10000,0,combined_soft
0,,,,,0.0,0.0,352855.35774087906,s2_only_ablation,"[100, 100]",,india_delhi,water_adjacent_infrastructure,,,,,,,False,100.0,,,diagnostic only; lower allocated-water radiance does not select a winner,,,native_vnp_footprint,,,,,actual_projected_source_cell_polygon_area_overlap_major_sensitivity,,native_vnp_footprint,native_footprint_allocation,1.0,,12,,,,0.16509541248281798,0.20778484518329302,0.0063496916608262455,0.2469900395800025,12,32.72361183539033,native_vnp_footprint_area_overlap_sensitivity,,23676,,,,0.0,0.0,355822.995344162,0.9009816597545461,0.31086036731102307,0.34502408166477433,372100,strict,,,1e-06,,,1.0,10000,0,combined_soft
